2043009	2048655	5646
2050391	2050565	174
2051056	2068783	17727
2069214	2075955	6741
2076461	2077252	791
2077578	2077746	168
2078246	2078711	465
2079925	2084848	4923
2085075	2092902	7827
2094311	2094333	22
2095111	2095186	75
2096676	2097307	631
2098745	2098851	106
2099522	2099630	108
2100112	2101532	1420
2101813	2102259	446
2106960	2106976	16
2108546	2108648	102
2109115	2109117	2
2110534	2110534	0
2111639	2111646	7
2111918	2111923	5
2112711	2112998	287
2113624	2114016	392
2114246	2114541	295
2115359	2118569	3210
2119492	2124865	5373
2125719	2127986	2267
2128402	2129513	1111
2130151	2130405	254
2131058	2131398	340
2131931	2132681	750
2133481	2133941	460
2141047	2142673	1626
2143992	2144091	99
2145548	2145888	340
2146607	2159816	13209
2160244	2160569	325
2163691	2163809	118
2165787	2165847	60
2166071	2166142	71
2166513	2166599	86
2167167	2167605	438
2167964	2171786	3822
2173216	2179026	5810
2179079	2179222	143
2180124	2180127	3
2186258	2226932	40674
2228518	2232296	3778
2235616	2236704	1088
2238059	2240215	2156
2240679	2243046	2367
2254031	2254219	188
2254554	2254698	144
2256062	2257742	1680
2258644	2259257	613
2260431	2267849	7418
2271092	2274945	3853
2275772	2275988	216
2276329	2283328	6999
2285364	2289307	3943
2292942	2293000	58
2293320	2293624	304
2294715	2294723	8
2299975	2300253	278
2300717	2303894	3177
2304628	2304685	57
2304795	2311213	6418
2312931	2314829	1898
2315410	2319652	4242
2320745	2320872	127
2321759	2321906	147
2322628	2322628	0
2322870	2323061	191
2325531	2332919	7388
2333758	2338726	4968
2339778	2339849	71
2340709	2340709	0
2341800	2344364	2564
2345026	2352871	7845
2354055	2354458	403
2355033	2355253	220
2356722	2356837	115
2357826	2357862	36
2358578	2358987	409
2359556	2359734	178
2361293	2361372	79
2366900	2369640	2740
2371403	2371525	122
2371812	2373137	1325
2373367	2373384	17
2375147	2379508	4361
2380158	2392913	12755
2393404	2402496	9092
2405171	2405185	14
2405838	2409051	3213
2412262	2412455	193
2415089	2415117	28
2416304	2428575	12271
2429300	2433873	4573
2436161	2436392	231
2437779	2438695	916
2438904	2441655	2751
2445722	2445912	190
2446814	2446824	10
2447012	2453562	6550
2453990	2454936	946
2456078	2456079	1
2462289	2472498	10209
2473712	2475645	1933
2476619	2476719	100
2477225	2478366	1141
2478845	2478898	53
2479752	2497346	17594
2498566	2498647	81
2499249	2503255	4006
2504460	2504532	72
2506679	2506866	187
2508389	2510406	2017
2511056	2511110	54
2511475	2511493	18
2512389	2527735	15346
2528733	2531549	2816
2533558	2538391	4833
2538945	2551085	12140
2552434	2552797	363
2553858	2555086	1228
2556021	2556330	309
2557490	2557640	150
2560250	2560588	338
2560893	2563305	2412
2563754	2563817	63
2564644	2564769	125
2566022	2566095	73
2566298	2567632	1334
2568972	2568987	15
2570318	2573540	3222
2574157	2584483	10326
2584761	2585430	669
2586353	2588456	2103
2590156	2590168	12
2590905	2590915	10
2591775	2599415	7640
2600674	2600786	112
2601115	2602827	1712
2604032	2604116	84
2605231	2608252	3021
2608993	2614912	5919
2615679	2616731	1052
2617732	2621248	3516
2622012	2622194	182
2623168	2623549	381
2623809	2623851	42
2625581	2625619	38
2626131	2627127	996
2627504	2627534	30
2628271	2635558	7287
2636457	2636458	1
2637885	2637887	2
2639194	2642137	2943
2643009	2643010	1
2643912	2648556	4644
2649854	2650042	188
2650686	2651153	467
2651781	2651896	115
2652905	2653362	457
2653757	2653765	8
2654160	2654278	118
2655120	2668451	13331
2669404	2669421	17
2671427	2675516	4089
2677219	2677380	161
2680496	2681032	536
2681391	2681392	1
2682522	2682547	25
2682750	2689691	6941
2690736	2690986	250
2693624	2693632	8
2694582	2694596	14
2696038	2696047	9
2696700	2696702	2
2699942	2699949	7
2701658	2701685	27
2703700	2703719	19
2704570	2705879	1309
2707345	2707363	18
2707725	2710982	3257
2712660	2712829	169
2714898	2714900	2
2716444	2719075	2631
2719269	2719577	308
2720098	2720111	13
2720653	2724017	3364
2725390	2742279	16889
2743127	2753227	10100
2754033	2754148	115
2755032	2755220	188
2756503	2758817	2314
2761825	2761832	7
2763037	2763059	22
2763556	2772648	9092
2773844	2775620	1776
2776813	2785724	8911
2787145	2788544	1399
2789395	2789448	53
2789711	2800205	10494
2801830	2802681	851
2804018	2805208	1190
2805798	2806539	741
2807231	2808520	1289
2808942	2809008	66
2809709	2809738	29
2812401	2812512	111
2813870	2813964	94
2814239	2825931	11692
2826671	2826939	268
2827283	2827384	101
2827434	2827530	96
2828693	2831145	2452
2831513	2831660	147
2833397	2833410	13
2833895	2838559	4664
2839848	2840616	768
2841497	2841580	83
2843244	2843390	146
2843734	2844681	947
2845166	2848429	3263
2848644	2848770	126
2850182	2850332	150
2850961	2855703	4742
2857143	2857495	352
2858361	2858450	89
2859274	2859488	214
2860192	2860230	38
2860912	2860933	21
2861403	2863103	1700
2864809	2865704	895
2866165	2866171	6
2866656	2866662	6
2866865	2866900	35
2867220	2867238	18
2867570	2876182	8612
2878437	2878770	333
2879750	2879767	17
2881038	2882520	1482
2883803	2884038	235
2885441	2885459	18
2886124	2886996	872
2887298	2887305	7
2887832	2888949	1117
2889401	2890508	1107
2893280	2893287	7
2894249	2896572	2323
2897639	2897694	55
2898689	2898878	189
2900058	2900179	121
2901244	2901989	745
2903164	2903178	14
2904719	2916394	11675
2917916	2917924	8
2918298	2918299	1
2919081	2919183	102
2919545	2919609	64
2921343	2923038	1695
2925610	2930086	4476
2931546	2931552	6
2932979	2941209	8230
2941562	2941563	1
2943822	2943858	36
2944829	2944900	71
2946981	2947655	674
2950219	2950322	103
2950981	2951992	1011
2954066	2954798	732
2955577	2955663	86
2957030	2967143	10113
2968183	2982776	14593
2983144	2983219	75
2984744	2984758	14
2985336	2991154	5818
2992434	2992458	24
2993939	2996273	2334
2997148	3006955	9807
3009714	3017246	7532
3018097	3018206	109
3019573	3020127	554
3021419	3021474	55
3022844	3022863	19
3023711	3026133	2422
3027452	3027482	30
3029260	3029336	76
3031211	3031266	55
3032000	3035227	3227
3036878	3041132	4254
3042466	3061552	19086
3062244	3062310	66
3063026	3063161	135
3063382	3063487	105
3064530	3068489	3959
3069523	3070911	1388
3071849	3077737	5888
3078969	3079426	457
3080061	3080392	331
3081679	3082444	765
3082893	3083158	265
3083652	3083984	332
3085363	3085528	165
3085749	3085931	182
3086308	3092235	5927
3094496	3094504	8
3095861	3098152	2291
3099345	3099400	55
3100599	3100654	55
3101868	3101918	50
3103306	3103351	45
3104286	3107050	2764
3107631	3107950	319
3111051	3111051	0
3112382	3112430	48
3116079	3116241	162
3117644	3117656	12
3118978	3119011	33
3120381	3123257	2876
3124708	3124955	247
3125506	3131745	6239
3132269	3133203	934
3134186	3135552	1366
3136994	3147502	10508
3147834	3148131	297
3148682	3151643	2961
3152539	3154877	2338
3155875	3155883	8
3156671	3175002	18331
3175763	3179276	3513
3179494	3179795	301
3180952	3182844	1892
3183344	3184223	879
3184957	3184967	10
3185920	3186026	106
3187008	3188187	1179
3188894	3188909	15
3189765	3189770	5
3191495	3196102	4607
3197157	3197182	25
3197460	3197522	62
3198604	3203943	5339
3204755	3204818	63
3205231	3205375	144
3206244	3206307	63
3207708	3209140	1432
3211278	3224037	12759
3224804	3225943	1139
3226962	3229896	2934
3230591	3234492	3901
3235361	3243662	8301
3244705	3245427	722
3246314	3248001	1687
3249191	3249328	137
3249990	3251120	1130
3252286	3252388	102
3253218	3253415	197
3254344	3254392	48
3254652	3265593	10941
3267601	3268295	694
3268879	3268907	28
3269224	3273880	4656
3276183	3276186	3
3277349	3278315	966
3279091	3280605	1514
3280898	3281179	281
3281733	3281907	174
3285633	3285646	13
3287464	3287973	509
3288605	3288629	24
3290293	3296972	6679
3297595	3297656	61
3298897	3300459	1562
3301079	3302228	1149
3303744	3303789	45
3305255	3306546	1291
3306764	3306872	108
3308620	3308812	192
3310656	3312544	1888
3313170	3315232	2062
3316641	3317231	590
3318217	3318398	181
3321939	3321999	60
3323435	3323566	131
3324639	3324653	14
3327007	3327430	423
3329451	3331725	2274
3332231	3332305	74
3333000	3333058	58
3334065	3334345	280
3335313	3335709	396
3336956	3340869	3913
3342290	3342417	127
3343196	3343538	342
3344203	3344204	1
3344590	3344734	144
3345105	3345140	35
3345448	3345448	0
3346144	3346327	183
3346722	3346789	67
3347778	3348069	291
3348437	3348676	239
3349035	3350084	1049
3350788	3350808	20
3350975	3363145	12170
3363366	3363619	253
3364161	3364180	19
3365370	3371047	5677
3372621	3372767	146
3373569	3374679	1110
3375962	3375982	20
3376458	3376466	8
3376870	3376887	17
3377393	3377741	348
3378898	3378908	10
3379771	3379935	164
3380414	3380450	36
3382793	3383191	398
3383778	3383855	77
3384553	3384579	26
3387098	3387106	8
3388200	3389165	965
3391557	3391574	17
3392167	3392174	7
3392752	3394739	1987
3395260	3395731	471
3396036	3397250	1214
3398248	3398254	6
3399135	3399213	78
3400223	3414402	14179
3415748	3423555	7807
3423851	3424728	877
3426164	3429475	3311
3430449	3430674	225
3430955	3436040	5085
3437020	3437031	11
3438020	3438038	18
3439705	3439709	4
3440437	3440482	45
3441918	3441938	20
3442228	3442343	115
3442837	3442880	43
3444006	3444217	211
3444852	3450397	5545
3454953	3454963	10
3456384	3456941	557
3457708	3457877	169
3458554	3458572	18
3460956	3462691	1735
3463410	3470634	7224
3472004	3475956	3952
3476357	3476508	151
3477878	3477965	87
3479035	3480468	1433
3480941	3481303	362
3481569	3485285	3716
3486217	3499249	13032
3500226	3501201	975
3501674	3501682	8
3503034	3503140	106
3504826	3504835	9
3505719	3506045	326
3507013	3507036	23
3507335	3507418	83
3508305	3508386	81
3508568	3509629	1061
3510789	3510798	9
3513905	3514155	250
3514379	3514914	535
3515834	3515899	65
3517083	3517090	7
3518196	3518201	5
3518962	3525001	6039
3525558	3529455	3897
3529967	3529979	12
3530929	3530972	43
3532264	3533789	1525
3534202	3551343	17141
3554097	3554104	7
3556781	3556788	7
3557228	3557233	5
3559675	3559687	12
3561988	3573405	11417
3573626	3577054	3428
3580204	3580255	51
3581127	3581885	758
3582520	3582556	36
3584661	3588333	3672
3589517	3589776	259
3592645	3592768	123
3593577	3593593	16
3594969	3595213	244
3595383	3595675	292
3597015	3597033	18
3598058	3598105	47
3599720	3599817	97
3600551	3618636	18085
3621191	3622234	1043
3624372	3624434	62
3625105	3625113	8
3625517	3625539	22
3626420	3628583	2163
3630208	3632577	2369
3633056	3633150	94
3635474	3635928	454
3636158	3636172	14
3638732	3640647	1915
3641333	3641389	56
3641967	3642324	357
3643643	3648850	5207
3651558	3654033	2475
3655634	3657779	2145
3659287	3670837	11550
3671433	3676904	5471
3677395	3677629	234
3679223	3679249	26
3679949	3680525	576
3680812	3682709	1897
3683152	3693750	10598
3694136	3700159	6023
3701017	3701517	500
3702146	3702217	71
3704418	3704983	565
3705651	3705721	70
3706281	3707631	1350
3708683	3708735	52
3709325	3709433	108
3714351	3714354	3
3714758	3714958	200
3719551	3719653	102
3719901	3720144	243
3721283	3730607	9324
3731662	3733408	1746
3734910	3735877	967
3736314	3736628	314
3738100	3741151	3051
3741996	3742065	69
3743420	3744294	874
3744650	3744701	51
3745993	3746003	10
3746431	3747057	626
3747842	3749727	1885
3750296	3750449	153
3750982	3752761	1779
3753336	3754132	796
3754662	3754998	336
3756158	3756180	22
3759296	3765358	6062
3767010	3768108	1098
3769082	3769128	46
3770144	3770552	408
3771877	3775185	3308
3776117	3793792	17675
3795662	3796329	667
3797603	3808690	11087
3809693	3812145	2452
3812807	3812908	101
3813885	3815076	1191
3815369	3815647	278
3815862	3816278	416
3817650	3821485	3835
3822483	3826729	4246
3827724	3827799	75
3830502	3830577	75
3831758	3833095	1337
3835128	3835303	175
3836559	3838331	1772
3839332	3839341	9
3839811	3839926	115
3840402	3840402	0
3841682	3841692	10
3842681	3842682	1
3846382	3847590	1208
3848567	3861935	13368
3862780	3862819	39
3863523	3863775	252
3864239	3867879	3640
3869795	3870022	227
3871760	3872263	503
3872628	3872997	369
3876618	3876813	195
3877289	3880858	3569
3882405	3882436	31
3883698	3883699	1
3884661	3889585	4924
3890520	3890527	7
3891576	3891577	1
3892539	3892546	7
3893808	3904138	10330
3905418	3905423	5
3905905	3908329	2424
3909988	3910092	104
3910691	3912275	1584
3913141	3913359	218
3914186	3914473	287
3915093	3917027	1934
3917653	3917705	52
3917983	3917999	16
3920116	3920120	4
3920812	3920815	3
3922899	3924550	1651
3925944	3926062	118
3927774	3932558	4784
3933745	3933853	108
3934779	3935820	1041
3936116	3939569	3453
3941338	3949527	8189
3950714	3952020	1306
3952472	3955858	3386
3956784	3959504	2720
3960223	3963333	3110
3963668	3971043	7375
3971702	3979941	8239
