326349	327201	852
328805	332973	4168
333015	333684	669
335193	336414	1221
336426	337521	1095
338147	338360	213
339940	340201	261
340301	341717	1416
341835	342156	321
342257	343373	1116
344318	344777	459
344959	345484	525
345533	345725	192
345982	346660	678
346731	347016	285
347223	347505	282
348698	349607	909
355696	356386	690
356443	357739	1296
358145	359465	1320
359540	360914	1374
361069	362887	1818
363565	364636	1071
364691	365819	1128
365841	366174	333
366201	368049	1848
368059	369031	972
369159	369507	348
371556	372006	450
372009	373113	1104
373201	373672	471
373691	374111	420
374188	375166	978
375143	375662	519
380103	381552	1449
383237	383729	492
393026	393344	318
393687	394986	1299
395231	395855	624
395980	397255	1275
397442	399797	2355
400005	400278	273
400469	402341	1872
402491	402863	372
402956	403355	399
405966	406785	819
406937	407396	459
407425	409198	1773
409190	410972	1782
411152	411491	339
411520	412807	1287
413933	414506	573
415226	415580	354
424315	424963	648
425090	428453	3363
429436	429814	378
429966	430518	552
430646	432578	1932
432630	432960	330
432959	433565	606
433674	435549	1875
435729	436374	645
436609	437572	963
438679	439984	1305
443468	445121	1653
446772	447114	342
450195	451128	933
451130	452423	1293
452547	452955	408
454473	455151	678
455137	455917	780
458287	458974	687
458970	461385	2415
461815	466096	4281
466135	466504	369
466503	467214	711
467194	467685	491
471005	471488	483
471565	472381	816
472470	474252	1782
474264	475041	777
475140	476019	879
476050	476329	279
476187	477642	1455
477701	479063	1362
479119	480421	1302
480442	481588	1146
485234	486902	1668
486911	488171	1260
488181	488997	816
488993	489887	894
493165	494551	1386
496766	497309	543
497528	498221	693
498251	500855	2604
500890	501874	984
501884	502400	516
505005	505242	237
505387	505696	309
505692	506559	867
506616	506802	186
506869	507202	333
507456	508983	1527
509447	509999	552
510008	510806	798
511020	511476	456
511475	511646	171
511638	511929	291
511925	512288	363
512284	512425	141
512510	512894	384
515952	516168	216
516167	516665	498
516661	517123	462
516881	517064	183
518434	518641	207
519388	519934	546
520214	520652	438
521429	521615	186
522235	522985	750
534154	535528	1374
535685	536018	333
536033	537257	1224
537268	540412	3144
540513	541890	1377
546390	546543	153
546619	547732	1113
551369	552494	1125
552496	552715	219
552711	556593	3882
556808	557942	1134
560854	562105	1251
563439	564615	1176
564624	566235	1611
566248	567106	858
567105	567852	747
567854	568268	414
568448	570554	2106
570736	570934	198
572140	573301	1161
577499	578063	564
578307	579873	1566
580642	581881	1239
590789	592448	1659
592416	593097	681
595111	595672	561
595846	596056	210
596585	597373	788
597501	597705	204
613572	614055	483
615265	615973	708
615969	617397	1428
618062	618770	708
618766	620218	1452
629212	629428	216
629427	629925	498
629921	630383	462
630141	630324	183
631694	631901	207
632648	633194	546
633474	633912	438
634689	634875	186
635495	636245	750
647414	648788	1374
648945	649278	333
649293	650517	1224
650528	653672	3144
653773	655150	1377
659650	659803	153
659879	660992	1113
664629	665754	1125
665756	665975	219
665971	669853	3882
670068	671202	1134
674114	675365	1251
676699	677875	1176
677884	679495	1611
679508	680366	858
680365	681112	747
681114	681528	414
681708	683814	2106
683996	684194	198
685400	686561	1161
690759	691323	564
691567	693133	1566
693902	695141	1239
704049	705708	1659
705676	706357	681
708371	708932	561
709106	709316	210
709845	710633	788
710761	710965	204
726832	727315	483
728525	729233	708
729229	730657	1428
731322	732030	708
732026	733478	1452
746915	748091	1176
755758	757705	1947
757907	759572	1665
760148	761555	1407
761604	761931	327
764801	765347	546
765372	767013	1641
767226	767721	495
780948	781155	207
781397	785591	4194
785590	785917	327
786034	787468	1434
787464	788034	570
788259	788514	255
788639	789776	1137
789906	790668	762
790815	791325	510
791321	792740	1419
794641	795385	744
795407	796064	657
796057	796990	933
796979	797714	735
797749	798541	792
806991	807381	390
807374	807722	348
807721	809488	1767
809503	810220	717
810520	813322	2802
813336	814554	1218
814828	815995	1167
815994	816864	870
817798	819775	1977
819792	822426	2634
823272	824841	1569
824856	825996	1140
826010	826124	114
826123	826417	294
826566	826971	405
826967	827660	693
827663	828092	429
828156	829422	1266
829554	830847	1293
830881	831403	522
831412	832204	792
833899	834943	1044
834980	835700	720
837447	838500	1053
847923	848073	150
848239	849013	774
849012	849702	690
849704	850763	1059
851736	852732	996
853909	854962	1053
855037	856471	1434
856653	858915	2262
862494	863535	1041
863531	864686	1155
864672	865428	756
865420	866098	678
866676	868698	2022
870194	871184	990
871205	871718	513
871720	872206	486
872198	872444	246
872445	872898	453
873034	873739	705
873943	874657	714
877780	878191	411
884022	885387	1365
886220	888371	2151
888398	889361	963
889501	890587	1086
895482	896409	927
903600	904116	516
905821	906091	270
906333	906801	468
906797	907916	1119
909113	910706	1593
916792	917455	663
919718	920684	966
920670	922542	1872
922561	924100	1539
924117	925038	921
925040	925952	912
926129	928478	2349
928485	929814	1329
931398	931782	384
931892	933008	1116
933877	935080	1203
936823	938056	1233
940573	941110	537
943239	943617	378
944063	944351	288
944334	945057	723
945117	946020	903
946107	946584	477
946934	948047	1113
948141	949275	1134
949284	950238	954
950234	951080	846
951139	951628	489
951668	952796	1128
957743	958067	324
958063	958894	831
969623	971282	1659
972385	973501	1116
973497	975444	1947
976063	976384	321
976414	978691	2277
985745	986240	495
986374	990364	3990
990522	991134	612
991144	992488	1344
992578	993871	1293
994109	996554	2445
996564	997182	618
997183	998047	864
999021	1000170	1149
1000379	1001810	1431
1002818	1003409	591
1009912	1010605	693
1010803	1011892	1089
1011962	1013246	1284
1013414	1014179	765
1014351	1015035	684
1015145	1016819	1674
1016978	1017263	285
1017470	1019735	2265
1019771	1021520	1749
1021516	1022503	987
1022539	1023772	1233
1023823	1024006	183
1024002	1024749	747
1024902	1025796	894
1026687	1027473	786
1027469	1028792	1323
1028799	1029477	678
1029476	1033937	4461
1034197	1036045	1848
1036225	1036774	549
1036800	1037448	648
1043772	1046385	2613
1051018	1051558	540
1051640	1052342	702
1052366	1054967	2601
1054957	1056028	1071
1056039	1056582	543
1056589	1057105	516
1057097	1057808	711
1057918	1058929	1011
1059102	1059645	543
1060994	1063103	2109
1063114	1065022	1908
1065151	1066405	1254
1066409	1068050	1641
1068046	1068610	564
1068865	1069033	168
1071635	1072088	453
1074288	1074918	630
1077621	1079676	2055
1081096	1081510	414
1083214	1083493	279
1085289	1086408	1119
1086404	1088198	1794
1088216	1088924	708
1088920	1089508	588
1089504	1089903	399
1089899	1090757	858
1090890	1092435	1545
1092446	1093583	1137
1093767	1095066	1299
1102983	1103259	276
1103177	1103681	504
1104611	1104824	213
1104997	1105228	231
1105217	1105391	174
1109411	1110440	1029
1111234	1112407	1173
1112406	1114953	2547
1114949	1115549	600
1117186	1118443	1257
1118735	1119977	1242
1121231	1121405	174
1127392	1128031	639
1132455	1133964	1509
1134506	1135336	830
1135393	1136521	1128
1136526	1137798	1272
1138142	1139207	1065
1146026	1148721	2695
1149989	1150333	344
1150329	1151316	987
1152553	1153492	939
1153546	1154284	738
1154307	1154862	555
1154963	1155455	492
1158618	1159074	456
1159114	1159570	456
1159628	1159961	333
1160081	1160393	312
1160487	1161021	534
1161022	1162444	1422
1164002	1165538	1536
1165530	1168074	2544
1168246	1168474	228
1171474	1172527	1053
1180229	1180814	585
1180824	1181472	648
1181473	1182397	924
1182506	1184042	1536
1185685	1186102	417
1186105	1186510	405
1186521	1187217	696
1187241	1188450	1209
1188469	1189225	756
1189396	1190179	783
1190231	1190930	699
1190941	1192039	1098
1192038	1192980	942
1193045	1194689	1644
1194700	1195654	954
1199169	1199490	321
1199607	1200567	960
1201461	1201983	522
1202034	1202208	174
1202288	1203359	1071
1203426	1204380	954
1204395	1205325	930
1205337	1206072	735
1206282	1206519	237
1206606	1207848	1242
1207967	1208777	810
1208779	1209802	1023
1209791	1210433	642
1210429	1211434	1005
1211444	1212242	798
1212536	1213970	1434
1216552	1216912	360
1216914	1217292	378
1217305	1217947	642
1217927	1218752	825
1218762	1219788	1026
1219810	1220353	543
1220752	1222057	1305
1222266	1222806	540
1223740	1223998	258
1230094	1231294	1200
1231286	1231988	702
1231987	1233232	1245
1233260	1234172	912
1234187	1235027	840
1240511	1241738	1227
1249790	1251041	1251
1255252	1255489	237
1255531	1255804	273
1255832	1256099	267
1256211	1256460	249
1256791	1258315	1524
1258446	1258665	219
1259064	1261686	2622
1262727	1262913	186
1263027	1263371	344
1266063	1266432	369
1267144	1267471	327
1267542	1268202	660
1268278	1268740	462
1270230	1270650	420
1270649	1271918	1269
1274401	1275121	720
1277034	1278333	1299
1278342	1279413	1071
1282643	1283255	612
1284191	1284446	255
1284623	1285064	441
1290529	1292449	1920
1298254	1298533	279
1303177	1304434	1257
1304475	1305558	1083
1305557	1306391	834
1306387	1306780	393
1306783	1307593	810
1307628	1308483	855
1311582	1311813	231
1311970	1312666	696
1313247	1314642	1395
1317420	1318812	1392
1319327	1323071	3744
1323067	1324606	1539
1324602	1325313	711
1325312	1325990	678
1326172	1326448	276
1328669	1329614	945
1329705	1330719	1014
1330920	1331829	909
1332990	1333608	618
1338061	1338709	648
1340223	1341855	1632
1341940	1342861	921
1342875	1343784	909
1343795	1344809	1014
1344805	1345810	1005
1349758	1351009	1251
1360411	1360633	222
1360807	1361206	399
1361291	1362200	909
1362196	1362886	690
1365172	1365814	642
1366129	1366939	810
1367417	1367642	225
1367619	1368114	495
1368110	1368569	459
1368330	1368516	186
1368731	1369286	555
1371320	1371866	546
1371840	1373763	1923
1373762	1373969	207
1373965	1375558	1593
1375538	1376882	1344
1376891	1377224	333
1377291	1378260	969
1378248	1378719	471
1378751	1379906	1155
1387277	1388942	1665
1388943	1389888	945
1389890	1390772	882
1393945	1396954	3009
1398508	1399228	720
1401439	1402078	639
1410639	1411521	882
1411517	1412138	621
1412165	1414061	1896
1414271	1415147	876
1416751	1417801	1050
1418467	1421065	2598
1421274	1422249	975
1422579	1422708	129
1422710	1422878	168
1423250	1425926	2676
1426749	1427514	765
1427662	1427971	309
1427977	1429147	1170
1429340	1430078	738
1430077	1430404	327
1448539	1449304	765
1449330	1449888	558
1450162	1451650	1488
1451651	1452932	1281
1452969	1454235	1266
1455498	1456167	669
1456220	1456445	225
1456444	1456804	360
1456812	1457034	222
1457108	1457423	315
1457635	1459315	1680
1459328	1460621	1293
1460641	1461523	882
1461509	1462352	843
1462382	1463435	1053
1463453	1464242	789
1464251	1465307	1056
1465303	1467571	2268
1467567	1468227	660
1468240	1469322	1082
1469366	1470272	906
1471536	1472934	1398
1472930	1473992	1062
1474139	1475681	1542
1476349	1477315	966
1479410	1480310	900
1480646	1482260	1614
1483495	1484512	1017
1484784	1485042	258
1492160	1493069	909
1493398	1493962	564
1495469	1496453	984
1496930	1498304	1374
1506090	1506579	489
1507784	1508081	297
1508103	1508526	423
1508538	1509396	858
1509402	1510149	747
1510171	1510732	561
1510764	1511064	300
1510819	1511005	186
1511201	1512659	1458
1512796	1513060	264
1513040	1513400	360
1513873	1514902	1029
1514814	1516404	1590
1516468	1519831	3363
1519830	1520406	576
1529676	1529943	267
1531669	1534309	2640
1534305	1534491	186
1534498	1534825	327
1536137	1537637	1500
1542545	1543475	930
1543486	1543774	288
1543782	1544529	747
1544543	1545041	498
1545048	1546119	1071
1546115	1546883	768
1546882	1547671	789
1547672	1549100	1428
1549089	1549512	423
1549511	1550717	1206
1550743	1552057	1314
1552157	1553108	951
1553089	1553680	591
1554010	1562632	8622
1557976	1559128	1152
1562839	1563700	861
1563762	1566069	2307
1566239	1566845	606
1566844	1567741	897
1567756	1569514	1758
1569527	1570820	1293
1571679	1575582	3903
1575853	1576654	801
1576850	1578290	1440
1579520	1580051	531
1580295	1580469	174
1581088	1582729	1641
1583906	1585250	1344
1585474	1587130	1656
1587269	1587494	225
1587556	1588096	540
1589191	1590184	993
1590180	1590774	594
1591075	1591744	669
1592275	1593484	1209
1594790	1595327	537
1595399	1597361	1962
1597904	1598081	177
1598105	1598543	438
1598621	1600028	1407
1600272	1601418	1146
1601435	1602449	1014
1602449	1603391	942
1603380	1604175	795
1604196	1605621	1425
1606007	1606181	174
1606266	1606500	234
1607645	1608683	1038
1608880	1609546	666
1611925	1612987	1062
1614865	1615483	618
1615558	1615771	213
1616508	1618557	2049
1618540	1619023	483
1619204	1620258	1054
1620434	1621571	1137
1621670	1621904	234
1622642	1623488	846
1636019	1639067	3048
1639079	1639964	885
1639956	1640610	654
1645243	1645675	432
1689138	1690674	1536
1690667	1691696	1029
1691695	1692688	993
1692699	1693722	1023
1693748	1694624	876
1694647	1694938	291
1694994	1695753	759
1702452	1703334	882
1703411	1704527	1116
1704676	1705867	1191
1706768	1707203	435
1707222	1707606	384
1707637	1707856	219
1708980	1710168	1188
1712421	1712940	519
1715165	1715912	747
1716000	1716687	687
1716863	1717067	204
1720687	1720954	267
1721270	1721861	591
1724404	1724638	234
1724695	1725106	411
1729503	1729716	213
1733545	1733851	306
1734053	1734386	333
1735582	1735990	408
1736156	1736312	156
1736313	1736442	129
1736471	1736690	219
1737257	1737446	189
1737442	1737634	192
1737726	1738647	921
1738529	1739186	657
1744792	1745134	342
1745168	1745729	561
1746549	1746855	306
1747053	1749480	2427
1749540	1751964	2424
1751974	1752592	618
1752593	1753448	855
1753490	1754105	615
1754299	1755556	1257
1758683	1759937	1254
1760360	1760669	309
1760944	1761766	822
1762897	1763932	1035
1767411	1768356	945
1768541	1769924	1383
1769960	1770683	723
1771134	1771863	729
1771866	1773168	1302
1773243	1774173	930
1777560	1778736	1176
1778836	1780345	1509
1788339	1789932	1593
1789941	1791114	1173
1791217	1792219	1002
1793543	1793759	216
1793844	1794285	441
1794361	1794943	582
1794942	1795521	579
1795513	1797736	2223
1797736	1798795	1059
1798798	1799419	621
1799422	1800118	696
1800117	1800753	636
1801363	1802866	1503
1802971	1803577	606
1808470	1808938	468
1809858	1810716	858
1810715	1812728	2013
1814701	1815217	516
1815253	1816351	1098
1816431	1816839	408
1816941	1817589	648
1817681	1822298	4617
1823029	1823845	816
1823972	1824554	582
1828505	1829717	1212
1830007	1831156	1149
1832051	1833425	1374
1835294	1835600	306
1835725	1837330	1605
1844292	1845705	1413
1846015	1846252	237
1857668	1858781	1113
1859209	1859566	357
1859665	1860880	1215
1861106	1862372	1266
1862383	1863250	867
1863280	1864039	759
1865790	1866942	1152
1868211	1868976	765
1868995	1869934	939
1869989	1871279	1290
1871275	1871569	294
1871571	1873272	1701
1876039	1876873	834
1877029	1878076	1047
1878207	1878399	192
1893744	1893867	123
1894964	1895894	930
1895994	1896285	291
1896390	1897251	861
1897974	1898643	669
1898805	1899396	591
1899528	1900920	1392
1902461	1904723	2262
1911052	1911880	828
1912109	1912997	888
1921022	1921829	807
1921995	1922706	711
1922710	1923388	678
1923402	1924110	708
1924109	1924658	549
1924667	1925834	1167
1925851	1927342	1491
1927341	1927995	654
1928061	1929369	1308
1930084	1930492	408
1930965	1932309	1344
1937431	1939288	1857
1939454	1940471	1017
1940481	1941123	642
1951365	1952361	996
1952444	1953329	885
1955502	1957437	1935
1957549	1958833	1284
1958979	1960455	1476
1960635	1962126	1491
1962168	1962672	504
1962946	1963393	447
1964267	1965449	1182
1965503	1965851	348
1966309	1967335	1026
1970506	1971592	1086
1971782	1973228	1446
1973259	1974384	1125
1974439	1975405	966
1981961	1982306	345
1982667	1983027	360
1984764	1985343	579
1985526	1986891	1365
1987021	1988620	1599
1990642	1991614	972
1991676	1992477	801
1992480	1993341	861
1993395	1993854	459
1994282	1994849	567
1997519	1997759	240
1998870	2000244	1374
2004852	2006136	1284
2006104	2008738	2634
2008817	2010257	1440
2010374	2010611	237
2010715	2010907	192
2013702	2013933	231
2014034	2014691	657
2014714	2015377	663
2019475	2020654	1179
2025246	2026116	870
2026243	2027686	1443
2031256	2032012	756
2032008	2032794	786
2034845	2035448	603
2039426	2039993	567
2039989	2040808	819
2040860	2041256	396
2041296	2042040	744
2042036	2043008	972
2048656	2050390	1734
2050566	2051055	489
2068784	2069213	429
2075956	2076460	504
2077253	2077577	324
2077747	2078245	498
2078712	2079924	1212
2084849	2085074	225
2092903	2094310	1407
2094334	2094745	411
2094744	2095110	366
2095187	2096675	1488
2097308	2098514	1206
2098510	2098744	234
2098852	2099521	669
2099631	2100111	480
2101533	2101812	279
2102260	2103919	1659
2103911	2104907	996
2104899	2105586	687
2105585	2106959	1374
2106977	2107421	444
2107417	2108545	1128
2108649	2109114	465
2109118	2110123	1005
2110119	2110533	414
2110535	2110901	366
2110900	2111638	738
2111647	2111917	270
2111924	2112710	786
2112999	2113623	624
2114017	2114245	228
2114542	2115358	816
2118570	2119491	921
2124866	2125718	852
2127987	2128401	414
2129514	2130150	636
2130406	2131057	651
2131399	2131930	531
2132682	2133480	798
2133942	2141046	7104
2142674	2143991	1317
2144092	2145547	1455
2145889	2146606	717
2159817	2160243	426
2160570	2163690	3120
2163810	2165343	1533
2165339	2165786	447
2165848	2166070	222
2166143	2166512	369
2166600	2166975	375
2166971	2167166	195
2167606	2167963	357
2171787	2173215	1428
2179027	2179078	51
2179223	2180123	900
2180128	2181433	1305
2181429	2182500	1071
2182499	2183567	1068
2183566	2184157	591
2184156	2184894	738
2184875	2185652	777
2185645	2186257	612
2226933	2228517	1584
2232297	2235615	3318
2236705	2238058	1353
2240216	2240678	462
2243047	2244295	1248
2244294	2247417	3123
2247417	2250495	3078
2250495	2251911	1416
2251907	2253311	1404
2253307	2254030	723
2254220	2254553	333
2254699	2256061	1362
2257743	2258643	900
2259258	2259567	309
2259563	2260430	867
2267850	2269128	1278
2269124	2270129	1005
2270125	2271091	966
2274946	2275771	825
2275989	2276328	339
2283329	2285363	2034
2289308	2292941	3633
2293001	2293319	318
2293625	2294714	1089
2294724	2297004	2280
2296996	2298133	1137
2298129	2299974	1845
2300254	2300716	462
2303895	2304627	732
2304686	2304794	108
2311214	2312930	1716
2314830	2315409	579
2319653	2320052	399
2320048	2320744	696
2320873	2321758	885
2321907	2322627	720
2322629	2322869	240
2323062	2324301	1239
2324294	2325530	1236
2332920	2333757	837
2338727	2339777	1050
2339850	2340708	858
2340710	2341799	1089
2344365	2345025	660
2352872	2354054	1182
2354459	2355032	573
2355254	2356721	1467
2356838	2357825	987
2357863	2358577	714
2358988	2359555	567
2359735	2361292	1557
2361373	2363188	1815
2363188	2364283	1095
2364282	2365308	1026
2365309	2366899	1590
2369641	2371402	1761
2371526	2371811	285
2373138	2373366	228
2373385	2375146	1761
2379509	2380157	648
2392914	2393403	489
2402497	2405170	2673
2405186	2405837	651
2409052	2410879	1827
2410875	2412261	1386
2412456	2413119	663
2413118	2413769	651
2413765	2415088	1323
2415118	2416303	1185
2428576	2429299	723
2433874	2436160	2286
2436393	2437524	1131
2437523	2437778	255
2438696	2438903	207
2441656	2443285	1629
2443274	2444534	1260
2444530	2445721	1191
2445913	2446813	900
2446825	2447011	186
2453563	2453989	426
2454937	2456077	1140
2456080	2457049	969
2457048	2459031	1983
2459027	2459918	891
2459917	2461570	1653
2461566	2461902	336
2461901	2462288	387
2472499	2473711	1212
2475646	2476618	972
2476720	2477224	504
2478367	2478844	477
2478899	2479751	852
2497347	2498565	1218
2498648	2499248	600
2503256	2504459	1203
2504533	2506678	2145
2506867	2508388	1521
2510407	2511055	648
2511111	2511474	363
2511494	2512388	894
2527736	2528732	996
2531550	2533557	2007
2538392	2538944	552
2551086	2552433	1347
2552798	2553857	1059
2555087	2556020	933
2556331	2557489	1158
2557641	2558004	363
2558000	2558921	921
2558917	2560249	1332
2560589	2560892	303
2563306	2563753	447
2563818	2564643	825
2564770	2565307	537
2565297	2565660	363
2565659	2565965	306
2565880	2566021	141
2566096	2566297	201
2567633	2568971	1338
2568988	2570317	1329
2573541	2574156	615
2584484	2584760	276
2585431	2586352	921
2588457	2590155	1698
2590169	2590904	735
2590916	2591774	858
2599416	2600673	1257
2600787	2601114	327
2602828	2604031	1203
2604117	2605230	1113
2608253	2608598	345
2608599	2608992	393
2614913	2615678	765
2616732	2617731	999
2621249	2622011	762
2622195	2623167	972
2623550	2623808	258
2623852	2625580	1728
2625620	2626130	510
2627128	2627503	375
2627535	2628270	735
2635559	2636456	897
2636459	2637884	1425
2637888	2639193	1305
2642138	2643008	870
2643011	2643911	900
2648557	2649853	1296
2650043	2650685	642
2651154	2651400	246
2651396	2651780	384
2651897	2652314	417
2652310	2652904	594
2653363	2653756	393
2653766	2654159	393
2654279	2655119	840
2668452	2669403	951
2669422	2671426	2004
2675517	2677218	1701
2677381	2680495	3114
2681033	2681390	357
2681393	2682521	1128
2682548	2682749	201
2689692	2690265	573
2690264	2690735	471
2690987	2691605	618
2691604	2693623	2019
2693633	2694581	948
2694597	2696037	1440
2696048	2696699	651
2696703	2698284	1581
2698273	2699941	1668
2699950	2700496	546
2700492	2701251	759
2701243	2701657	414
2701686	2703699	2013
2703720	2704569	849
2705880	2707344	1464
2707364	2707724	360
2710983	2712021	1038
2712020	2712659	639
2712830	2714897	2067
2714901	2716443	1542
2719076	2719268	192
2719578	2720097	519
2720112	2720652	540
2724018	2725389	1371
2742280	2743126	846
2753228	2754032	804
2754149	2755031	882
2755221	2756502	1281
2758818	2760180	1362
2760176	2760695	519
2760694	2761015	321
2761011	2761824	813
2761833	2763036	1203
2763060	2763555	495
2772649	2773843	1194
2775621	2776812	1191
2785725	2787144	1419
2788545	2789394	849
2789449	2789710	261
2800206	2801829	1623
2802682	2804017	1335
2805209	2805797	588
2806540	2807230	690
2808521	2808941	420
2809009	2809708	699
2809739	2812400	2661
2812513	2813869	1356
2813965	2814238	273
2825932	2826670	738
2826940	2827282	342
2827385	2827433	48
2827531	2828692	1161
2831146	2831512	366
2831661	2832180	519
2832169	2833396	1227
2833411	2833894	483
2838560	2839847	1287
2840617	2841496	879
2841581	2843243	1662
2843391	2843733	342
2844682	2845165	483
2848430	2848643	213
2848771	2850181	1410
2850333	2850960	627
2855704	2856778	1074
2856770	2857142	372
2857496	2858360	864
2858451	2859273	822
2859489	2860191	702
2860231	2860468	237
2860467	2860911	444
2860934	2861402	468
2863104	2864808	1704
2865705	2866164	459
2866172	2866655	483
2866663	2866864	201
2866901	2867219	318
2867239	2867569	330
2876183	2878436	2253
2878771	2879749	978
2879768	2881037	1269
2882521	2883802	1281
2884039	2885440	1401
2885460	2886123	663
2886997	2887297	300
2887306	2887831	525
2888950	2889400	450
2890509	2890755	246
2890751	2891162	411
2891134	2893279	2145
2893288	2894248	960
2896573	2897638	1065
2897695	2898688	993
2898879	2900057	1178
2900180	2900918	738
2900907	2901243	336
2901990	2903163	1173
2903179	2904718	1539
2916395	2916959	564
2916955	2917915	960
2917925	2918297	372
2918300	2919080	780
2919184	2919544	360
2919610	2920384	774
2920376	2921342	966
2923039	2924479	1440
2924475	2925609	1134
2930087	2931545	1458
2931553	2932978	1425
2941210	2941561	351
2941564	2942437	873
2942427	2942700	273
2942699	2943821	1122
2943859	2944828	969
2944901	2946980	2079
2947656	2950218	2562
2950323	2950980	657
2951993	2952902	909
2952898	2954065	1167
2954799	2955576	777
2955664	2957029	1365
2967144	2968182	1038
2982777	2983143	366
2983220	2984492	1272
2984482	2984743	261
2984759	2985335	576
2991155	2992433	1278
2992459	2993938	1479
2996274	2997147	873
3006956	3009713	2757
3017247	3018096	849
3018207	3019572	1365
3020128	3021418	1290
3021475	3022843	1368
3022864	3023710	846
3026134	3027451	1317
3027483	3029259	1776
3029337	3030786	1449
3030787	3031210	423
3031267	3031999	732
3035228	3036434	1206
3036433	3036877	444
3041133	3042465	1332
3061553	3062243	690
3062311	3063025	714
3063162	3063381	219
3063488	3064529	1041
3068490	3069522	1032
3070912	3071848	936
3077738	3078968	1230
3079427	3080060	633
3080393	3081203	810
3081195	3081678	483
3082445	3082892	447
3083159	3083651	492
3083985	3085362	1377
3085529	3085748	219
3085932	3086307	375
3092236	3094495	2259
3094505	3095384	879
3095380	3095860	480
3098153	3099344	1191
3099401	3100598	1197
3100655	3101867	1212
3101919	3103305	1386
3103352	3104285	933
3107051	3107630	579
3107951	3111050	3099
3111052	3112381	1329
3112431	3113211	780
3113207	3116078	2871
3116242	3117643	1401
3117657	3118977	1320
3119012	3120380	1368
3123258	3124707	1449
3124956	3125505	549
3131746	3132268	522
3133204	3134185	981
3135553	3136993	1440
3147503	3147833	330
3148132	3148681	549
3151644	3152538	894
3154878	3155874	996
3155884	3156670	786
3175003	3175762	759
3179277	3179493	216
3179796	3180951	1155
3182845	3183343	498
3184224	3184956	732
3184968	3185919	951
3186027	3186591	564
3186590	3187007	417
3188188	3188893	705
3188910	3189477	567
3189473	3189764	291
3189771	3190365	594
3190357	3191494	1137
3196103	3197156	1053
3197183	3197459	276
3197523	3198603	1080
3203944	3204754	810
3204819	3205230	411
3205376	3206243	867
3206308	3207169	861
3207170	3207707	537
3209141	3211277	2136
3224038	3224803	765
3225944	3226961	1017
3229897	3230590	693
3234493	3235360	867
3243663	3244704	1041
3245428	3246313	885
3248002	3249190	1188
3249329	3249989	660
3251121	3252285	1164
3252389	3253217	828
3253416	3254343	927
3254393	3254651	258
3265594	3266254	660
3266250	3267600	1350
3268296	3268878	582
3268908	3269223	315
3273881	3275363	1482
3275362	3275623	261
3275606	3276182	576
3276187	3277348	1161
3278316	3279090	774
3280606	3280897	291
3281180	3281732	552
